Rainfall - (MM), Year, Statistics, Country, ISO3
80.5571, 1901, Jan Average, Honduras, HND
51.1575, 1901, Feb Average, Honduras, HND
36.3786, 1901, Mar Average, Honduras, HND
50.2792, 1901, Apr Average, Honduras, HND
161.071, 1901, May Average, Honduras, HND
280.324, 1901, Jun Average, Honduras, HND
271.5, 1901, Jul Average, Honduras, HND
231.407, 1901, Aug Average, Honduras, HND
270.977, 1901, Sep Average, Honduras, HND
250.147, 1901, Oct Average, Honduras, HND
157.857, 1901, Nov Average, Honduras, HND
110.273, 1901, Dec Average, Honduras, HND
80.7055, 1902, Jan Average, Honduras, HND
51.7964, 1902, Feb Average, Honduras, HND
36.4033, 1902, Mar Average, Honduras, HND
53.3329, 1902, Apr Average, Honduras, HND
165.502, 1902, May Average, Honduras, HND
277.239, 1902, Jun Average, Honduras, HND
264.511, 1902, Jul Average, Honduras, HND
226.539, 1902, Aug Average, Honduras, HND
267.082, 1902, Sep Average, Honduras, HND
242.87, 1902, Oct Average, Honduras, HND
156.021, 1902, Nov Average, Honduras, HND
109.347, 1902, Dec Average, Honduras, HND
80.6714, 1903, Jan Average, Honduras, HND
50.5476, 1903, Feb Average, Honduras, HND
35.5089, 1903, Mar Average, Honduras, HND
50.8086, 1903, Apr Average, Honduras, HND
166.775, 1903, May Average, Honduras, HND
282.019, 1903, Jun Average, Honduras, HND
266.099, 1903, Jul Average, Honduras, HND
232.492, 1903, Aug Average, Honduras, HND
266.902, 1903, Sep Average, Honduras, HND
245.693, 1903, Oct Average, Honduras, HND
155.412, 1903, Nov Average, Honduras, HND
114.668, 1903, Dec Average, Honduras, HND
87.2655, 1904, Jan Average, Honduras, HND
51.7964, 1904, Feb Average, Honduras, HND
37.6115, 1904, Mar Average, Honduras, HND
51.9917, 1904, Apr Average, Honduras, HND
163.553, 1904, May Average, Honduras, HND
282.422, 1904, Jun Average, Honduras, HND
263.432, 1904, Jul Average, Honduras, HND
227.94, 1904, Aug Average, Honduras, HND
265.853, 1904, Sep Average, Honduras, HND
243.232, 1904, Oct Average, Honduras, HND
155.527, 1904, Nov Average, Honduras, HND
110.834, 1904, Dec Average, Honduras, HND
80.3981, 1905, Jan Average, Honduras, HND
50.5258, 1905, Feb Average, Honduras, HND
36.5724, 1905, Mar Average, Honduras, HND
50.6987, 1905, Apr Average, Honduras, HND
164.415, 1905, May Average, Honduras, HND
279.592, 1905, Jun Average, Honduras, HND
275.491, 1905, Jul Average, Honduras, HND
228.418, 1905, Aug Average, Honduras, HND
267.405, 1905, Sep Average, Honduras, HND
246.442, 1905, Oct Average, Honduras, HND
155.641, 1905, Nov Average, Honduras, HND
111.398, 1905, Dec Average, Honduras, HND
81.0247, 1906, Jan Average, Honduras, HND
50.8638, 1906, Feb Average, Honduras, HND
35.4291, 1906, Mar Average, Honduras, HND
52.6193, 1906, Apr Average, Honduras, HND
161.454, 1906, May Average, Honduras, HND
286.334, 1906, Jun Average, Honduras, HND
267.105, 1906, Jul Average, Honduras, HND
228.726, 1906, Aug Average, Honduras, HND
