Rainfall - (MM), Year, Statistics, Country, ISO3
17.118, 1901, Jan Average, Bhutan, BTN
1.72783, 1901, Feb Average, Bhutan, BTN
41.8432, 1901, Mar Average, Bhutan, BTN
69.9158, 1901, Apr Average, Bhutan, BTN
142.36, 1901, May Average, Bhutan, BTN
341.013, 1901, Jun Average, Bhutan, BTN
396.756, 1901, Jul Average, Bhutan, BTN
412.472, 1901, Aug Average, Bhutan, BTN
212.721, 1901, Sep Average, Bhutan, BTN
120.289, 1901, Oct Average, Bhutan, BTN
51.0858, 1901, Nov Average, Bhutan, BTN
3.70463, 1901, Dec Average, Bhutan, BTN
1.92286, 1902, Jan Average, Bhutan, BTN
0.35747, 1902, Feb Average, Bhutan, BTN
65.3845, 1902, Mar Average, Bhutan, BTN
160.856, 1902, Apr Average, Bhutan, BTN
183.112, 1902, May Average, Bhutan, BTN
417.207, 1902, Jun Average, Bhutan, BTN
320.754, 1902, Jul Average, Bhutan, BTN
380.747, 1902, Aug Average, Bhutan, BTN
261.656, 1902, Sep Average, Bhutan, BTN
42.6159, 1902, Oct Average, Bhutan, BTN
0.95822, 1902, Nov Average, Bhutan, BTN
0.29196, 1902, Dec Average, Bhutan, BTN
3.68268, 1903, Jan Average, Bhutan, BTN
12.1817, 1903, Feb Average, Bhutan, BTN
35.7525, 1903, Mar Average, Bhutan, BTN
48.2775, 1903, Apr Average, Bhutan, BTN
155.352, 1903, May Average, Bhutan, BTN
566.385, 1903, Jun Average, Bhutan, BTN
342.925, 1903, Jul Average, Bhutan, BTN
417.925, 1903, Aug Average, Bhutan, BTN
240.297, 1903, Sep Average, Bhutan, BTN
98.1771, 1903, Oct Average, Bhutan, BTN
21.3515, 1903, Nov Average, Bhutan, BTN
0.03501, 1903, Dec Average, Bhutan, BTN
1.02306, 1904, Jan Average, Bhutan, BTN
22.0887, 1904, Feb Average, Bhutan, BTN
9.81893, 1904, Mar Average, Bhutan, BTN
140.264, 1904, Apr Average, Bhutan, BTN
202.928, 1904, May Average, Bhutan, BTN
422.173, 1904, Jun Average, Bhutan, BTN
492.848, 1904, Jul Average, Bhutan, BTN
372.581, 1904, Aug Average, Bhutan, BTN
148.693, 1904, Sep Average, Bhutan, BTN
70.7738, 1904, Oct Average, Bhutan, BTN
14.4725, 1904, Nov Average, Bhutan, BTN
1.10735, 1904, Dec Average, Bhutan, BTN
5.76666, 1905, Jan Average, Bhutan, BTN
9.70097, 1905, Feb Average, Bhutan, BTN
43.5529, 1905, Mar Average, Bhutan, BTN
123.873, 1905, Apr Average, Bhutan, BTN
190.172, 1905, May Average, Bhutan, BTN
228.247, 1905, Jun Average, Bhutan, BTN
349.476, 1905, Jul Average, Bhutan, BTN
661.575, 1905, Aug Average, Bhutan, BTN
470.574, 1905, Sep Average, Bhutan, BTN
61.9766, 1905, Oct Average, Bhutan, BTN
4.23578, 1905, Nov Average, Bhutan, BTN
6.07758, 1905, Dec Average, Bhutan, BTN
6.90607, 1906, Jan Average, Bhutan, BTN
29.1914, 1906, Feb Average, Bhutan, BTN
32.1545, 1906, Mar Average, Bhutan, BTN
51.0623, 1906, Apr Average, Bhutan, BTN
164.702, 1906, May Average, Bhutan, BTN
280.835, 1906, Jun Average, Bhutan, BTN
446.731, 1906, Jul Average, Bhutan, BTN
373.821, 1906, Aug Average, Bhutan, BTN
237.749, 1906, Sep Average, Bhutan, BTN
110.325, 1906, Oct Average, Bhutan, BTN
22.1434, 1906, Nov Average, Bhutan, BTN
0, 1906, Dec Average, Bhutan, BTN
18.294, 1907, Jan Average, Bhutan, BTN
18.6149, 1907, Feb Average, Bhutan, BTN
73.8889, 1907, Mar Average, Bhutan, BTN
135.31, 1907, Apr Average, Bhutan, BTN
141.594, 1907, May Average, Bhutan, BTN
421.364, 1907, Jun Average, Bhutan, BTN
363.9, 1907, Jul Average, Bhutan, BTN
182.362, 1907, Aug Average, Bhutan, BTN
258.483, 1907, Sep Average, Bhutan, BTN
16.6368, 1907, Oct Average, Bhutan, BTN
5.12362, 1907, Nov Average, Bhutan, BTN
6.28561, 1907, Dec Average, Bhutan, BTN
6.1269, 1908, Jan Average, Bhutan, BTN
8.62196, 1908, Feb Average, Bhutan, BTN
9.97315, 1908, Mar Average, Bhutan, BTN
69.1795, 1908, Apr Average, Bhutan, BTN
236.619, 1908, May Average, Bhutan, BTN
410.227, 1908, Jun Average, Bhutan, BTN
288.603, 1908, Jul Average, Bhutan, BTN
485.454, 1908, Aug Average, Bhutan, BTN
232.902, 1908, Sep Average, Bhutan, BTN
29.5359, 1908, Oct Average, Bhutan, BTN
2.82818, 1908, Nov Average, Bhutan, BTN
0.10883, 1908, Dec Average, Bhutan, BTN
3.20989, 1909, Jan Average, Bhutan, BTN
2.7643, 1909, Feb Average, Bhutan, BTN
0.24338, 1909, Mar Average, Bhutan, BTN
187.9, 1909, Apr Average, Bhutan, BTN
169.035, 1909, May Average, Bhutan, BTN
551.439, 1909, Jun Average, Bhutan, BTN
320.353, 1909, Jul Average, Bhutan, BTN
301.633, 1909, Aug Average, Bhutan, BTN
143.4, 1909, Sep Average, Bhutan, BTN
103.031, 1909, Oct Average, Bhutan, BTN
4.90092, 1909, Nov Average, Bhutan, BTN
2.71167, 1909, Dec Average, Bhutan, BTN
4.36912, 1910, Jan Average, Bhutan, BTN
11.685, 1910, Feb Average, Bhutan, BTN
36.5087, 1910, Mar Average, Bhutan, BTN
103.06, 1910, Apr Average, Bhutan, BTN
168.992, 1910, May Average, Bhutan, BTN
507.484, 1910, Jun Average, Bhutan, BTN
666.423, 1910, Jul Average, Bhutan, BTN
232.3, 1910, Aug Average, Bhutan, BTN
154.588, 1910, Sep Average, Bhutan, BTN
96.2572, 1910, Oct Average, Bhutan, BTN
12.0472, 1910, Nov Average, Bhutan, BTN
0.69619, 1910, Dec Average, Bhutan, BTN
25.9649, 1911, Jan Average, Bhutan, BTN
2.7693, 1911, Feb Average, Bhutan, BTN
25.8221, 1911, Mar Average, Bhutan, BTN
99.5544, 1911, Apr Average, Bhutan, BTN
243.56, 1911, May Average, Bhutan, BTN
479.549, 1911, Jun Average, Bhutan, BTN
458.905, 1911, Jul Average, Bhutan, BTN
611.709, 1911, Aug Average, Bhutan, BTN
360.079, 1911, Sep Average, Bhutan, BTN
101.352, 1911, Oct Average, Bhutan, BTN
10.5946, 1911, Nov Average, Bhutan, BTN
0.12107, 1911, Dec Average, Bhutan, BTN
1.53914, 1912, Jan Average, Bhutan, BTN
20.2295, 1912, Feb Average, Bhutan, BTN
42.5047, 1912, Mar Average, Bhutan, BTN
152.439, 1912, Apr Average, Bhutan, BTN
159.922, 1912, May Average, Bhutan, BTN
387.647, 1912, Jun Average, Bhutan, BTN
457.943, 1912, Jul Average, Bhutan, BTN
348.242, 1912, Aug Average, Bhutan, BTN
170.241, 1912, Sep Average, Bhutan, BTN
101.165, 1912, Oct Average, Bhutan, BTN
36.869, 1912, Nov Average, Bhutan, BTN
3.15255, 1912, Dec Average, Bhutan, BTN
1.47224, 1913, Jan Average, Bhutan, BTN
32.1105, 1913, Feb Average, Bhutan, BTN
39.1793, 1913, Mar Average, Bhutan, BTN
96.8737, 1913, Apr Average, Bhutan, BTN
220.597, 1913, May Average, Bhutan, BTN
486.621, 1913, Jun Average, Bhutan, BTN
466.607, 1913, Jul Average, Bhutan, BTN
455.749, 1913, Aug Average, Bhutan, BTN
178.224, 1913, Sep Average, Bhutan, BTN
161.237, 1913, Oct Average, Bhutan, BTN
2.91137, 1913, Nov Average, Bhutan, BTN
26.1883, 1913, Dec Average, Bhutan, BTN
0.53265, 1914, Jan Average, Bhutan, BTN
22.3904, 1914, Feb Average, Bhutan, BTN
10.0829, 1914, Mar Average, Bhutan, BTN
190.792, 1914, Apr Average, Bhutan, BTN
175.522, 1914, May Average, Bhutan, BTN
380.737, 1914, Jun Average, Bhutan, BTN
485.956, 1914, Jul Average, Bhutan, BTN
401.348, 1914, Aug Average, Bhutan, BTN
188.514, 1914, Sep Average, Bhutan, BTN
18.9608, 1914, Oct Average, Bhutan, BTN
7.05669, 1914, Nov Average, Bhutan, BTN
2.43038, 1914, Dec Average, Bhutan, BTN
4.50366, 1915, Jan Average, Bhutan, BTN
25.6443, 1915, Feb Average, Bhutan, BTN
49.9388, 1915, Mar Average, Bhutan, BTN
118.282, 1915, Apr Average, Bhutan, BTN
333.404, 1915, May Average, Bhutan, BTN
546.496, 1915, Jun Average, Bhutan, BTN
555.969, 1915, Jul Average, Bhutan, BTN
