Rainfall - (MM), Year, Statistics, Country, ISO3
8.2898, 1901, Jan Average, Central African Republic, CAF
15.8388, 1901, Feb Average, Central African Republic, CAF
60.649, 1901, Mar Average, Central African Republic, CAF
96.5848, 1901, Apr Average, Central African Republic, CAF
143.23, 1901, May Average, Central African Republic, CAF
166.221, 1901, Jun Average, Central African Republic, CAF
208.608, 1901, Jul Average, Central African Republic, CAF
228.848, 1901, Aug Average, Central African Republic, CAF
215.704, 1901, Sep Average, Central African Republic, CAF
165.519, 1901, Oct Average, Central African Republic, CAF
38.4283, 1901, Nov Average, Central African Republic, CAF
9.93282, 1901, Dec Average, Central African Republic, CAF
8.33305, 1902, Jan Average, Central African Republic, CAF
16.0733, 1902, Feb Average, Central African Republic, CAF
59.9839, 1902, Mar Average, Central African Republic, CAF
96.2832, 1902, Apr Average, Central African Republic, CAF
143.035, 1902, May Average, Central African Republic, CAF
166.172, 1902, Jun Average, Central African Republic, CAF
206.487, 1902, Jul Average, Central African Republic, CAF
229.613, 1902, Aug Average, Central African Republic, CAF
216.203, 1902, Sep Average, Central African Republic, CAF
165.82, 1902, Oct Average, Central African Republic, CAF
38.3578, 1902, Nov Average, Central African Republic, CAF
9.99225, 1902, Dec Average, Central African Republic, CAF
8.33305, 1903, Jan Average, Central African Republic, CAF
16.0715, 1903, Feb Average, Central African Republic, CAF
59.8818, 1903, Mar Average, Central African Republic, CAF
96.2601, 1903, Apr Average, Central African Republic, CAF
143.123, 1903, May Average, Central African Republic, CAF
166.191, 1903, Jun Average, Central African Republic, CAF
206.686, 1903, Jul Average, Central African Republic, CAF
229.727, 1903, Aug Average, Central African Republic, CAF
215.822, 1903, Sep Average, Central African Republic, CAF
165.705, 1903, Oct Average, Central African Republic, CAF
38.2897, 1903, Nov Average, Central African Republic, CAF
9.93563, 1903, Dec Average, Central African Republic, CAF
7.19277, 1904, Jan Average, Central African Republic, CAF
14.3834, 1904, Feb Average, Central African Republic, CAF
57.7953, 1904, Mar Average, Central African Republic, CAF
86.8908, 1904, Apr Average, Central African Republic, CAF
146.612, 1904, May Average, Central African Republic, CAF
166.936, 1904, Jun Average, Central African Republic, CAF
196.044, 1904, Jul Average, Central African Republic, CAF
220.168, 1904, Aug Average, Central African Republic, CAF
200.981, 1904, Sep Average, Central African Republic, CAF
151.843, 1904, Oct Average, Central African Republic, CAF
37.1576, 1904, Nov Average, Central African Republic, CAF
8.28112, 1904, Dec Average, Central African Republic, CAF
7.19699, 1905, Jan Average, Central African Republic, CAF
14.0957, 1905, Feb Average, Central African Republic, CAF
52.1449, 1905, Mar Average, Central African Republic, CAF
87.8521, 1905, Apr Average, Central African Republic, CAF
138.159, 1905, May Average, Central African Republic, CAF
