Rainfall - (MM), Year, Statistics, Country, ISO3
150.427, 1912, May Average, Haiti, HTI
104.744, 1912, Jun Average, Haiti, HTI
79.2106, 1912, Jul Average, Haiti, HTI
124.884, 1912, Aug Average, Haiti, HTI
120.774, 1912, Sep Average, Haiti, HTI
141.427, 1912, Oct Average, Haiti, HTI
164.215, 1912, Nov Average, Haiti, HTI
39.1175, 1912, Dec Average, Haiti, HTI
36.2956, 1913, Jan Average, Haiti, HTI
31.5684, 1913, Feb Average, Haiti, HTI
53.1369, 1913, Mar Average, Haiti, HTI
146.935, 1913, Apr Average, Haiti, HTI
200.58, 1913, May Average, Haiti, HTI
126.982, 1913, Jun Average, Haiti, HTI
122.946, 1913, Jul Average, Haiti, HTI
126.557, 1913, Aug Average, Haiti, HTI
155.543, 1913, Sep Average, Haiti, HTI
140.659, 1913, Oct Average, Haiti, HTI
106.37, 1913, Nov Average, Haiti, HTI
39.5519, 1913, Dec Average, Haiti, HTI
43.32, 1914, Jan Average, Haiti, HTI
38.4054, 1914, Feb Average, Haiti, HTI
56.0285, 1914, Mar Average, Haiti, HTI
95.0502, 1914, Apr Average, Haiti, HTI
182.438, 1914, May Average, Haiti, HTI
127.364, 1914, Jun Average, Haiti, HTI
83.7384, 1914, Jul Average, Haiti, HTI
101.648, 1914, Aug Average, Haiti, HTI
122.139, 1914, Sep Average, Haiti, HTI
145.823, 1914, Oct Average, Haiti, HTI
102.604, 1914, Nov Average, Haiti, HTI
48.6046, 1914, Dec Average, Haiti, HTI
56.9899, 1915, Jan Average, Haiti, HTI
49.5403, 1915, Feb Average, Haiti, HTI
51.0144, 1915, Mar Average, Haiti, HTI
213.99, 1915, Apr Average, Haiti, HTI
260.246, 1915, May Average, Haiti, HTI
319.612, 1915, Jun Average, Haiti, HTI
112.13, 1915, Jul Average, Haiti, HTI
204.323, 1915, Aug Average, Haiti, HTI
299.837, 1915, Sep Average, Haiti, HTI
257.359, 1915, Oct Average, Haiti, HTI
133.262, 1915, Nov Average, Haiti, HTI
45.3944, 1915, Dec Average, Haiti, HTI
38.1085, 1916, Jan Average, Haiti, HTI
52.0796, 1916, Feb Average, Haiti, HTI
57.4764, 1916, Mar Average, Haiti, HTI
124.089, 1916, Apr Average, Haiti, HTI
347.832, 1916, May Average, Haiti, HTI
138.023, 1916, Jun Average, Haiti, HTI
228.227, 1916, Jul Average, Haiti, HTI
185.974, 1916, Aug Average, Haiti, HTI
142.046, 1916, Sep Average, Haiti, HTI
262.41, 1916, Oct Average, Haiti, HTI
151.917, 1916, Nov Average, Haiti, HTI
