Rainfall - (MM), Year, Statistics, Country, ISO3
257.261, 1910, Jul Average, Cambodia, KHM
388.721, 1910, Aug Average, Cambodia, KHM
322.443, 1910, Sep Average, Cambodia, KHM
238.208, 1910, Oct Average, Cambodia, KHM
97.9365, 1910, Nov Average, Cambodia, KHM
50.0572, 1910, Dec Average, Cambodia, KHM
34.6159, 1911, Jan Average, Cambodia, KHM
36.2997, 1911, Feb Average, Cambodia, KHM
6.80999, 1911, Mar Average, Cambodia, KHM
109.843, 1911, Apr Average, Cambodia, KHM
139.261, 1911, May Average, Cambodia, KHM
272.04, 1911, Jun Average, Cambodia, KHM
180.431, 1911, Jul Average, Cambodia, KHM
181.897, 1911, Aug Average, Cambodia, KHM
289.901, 1911, Sep Average, Cambodia, KHM
152.932, 1911, Oct Average, Cambodia, KHM
25.0935, 1911, Nov Average, Cambodia, KHM
27.1957, 1911, Dec Average, Cambodia, KHM
24.4029, 1912, Jan Average, Cambodia, KHM
6.13114, 1912, Feb Average, Cambodia, KHM
38.9931, 1912, Mar Average, Cambodia, KHM
59.1655, 1912, Apr Average, Cambodia, KHM
142.122, 1912, May Average, Cambodia, KHM
175.796, 1912, Jun Average, Cambodia, KHM
496.433, 1912, Jul Average, Cambodia, KHM
325.652, 1912, Aug Average, Cambodia, KHM
194.934, 1912, Sep Average, Cambodia, KHM
152.01, 1912, Oct Average, Cambodia, KHM
264.7, 1912, Nov Average, Cambodia, KHM
32.0226, 1912, Dec Average, Cambodia, KHM
18.905, 1913, Jan Average, Cambodia, KHM
43.1989, 1913, Feb Average, Cambodia, KHM
6.95812, 1913, Mar Average, Cambodia, KHM
42.5837, 1913, Apr Average, Cambodia, KHM
190.696, 1913, May Average, Cambodia, KHM
218.767, 1913, Jun Average, Cambodia, KHM
280.467, 1913, Jul Average, Cambodia, KHM
252.861, 1913, Aug Average, Cambodia, KHM
301.34, 1913, Sep Average, Cambodia, KHM
133.097, 1913, Oct Average, Cambodia, KHM
178.722, 1913, Nov Average, Cambodia, KHM
22.6614, 1913, Dec Average, Cambodia, KHM
22.7962, 1914, Jan Average, Cambodia, KHM
13.6866, 1914, Feb Average, Cambodia, KHM
51.6516, 1914, Mar Average, Cambodia, KHM
46.6501, 1914, Apr Average, Cambodia, KHM
120.462, 1914, May Average, Cambodia, KHM
304.661, 1914, Jun Average, Cambodia, KHM
326.353, 1914, Jul Average, Cambodia, KHM
223.369, 1914, Aug Average, Cambodia, KHM
206.869, 1914, Sep Average, Cambodia, KHM
231.798, 1914, Oct Average, Cambodia, KHM
126.933, 1914, Nov Average, Cambodia, KHM
42.7198, 1914, Dec Average, Cambodia, KHM
0.01593, 1915, Jan Average, Cambodia, KHM
0.11153, 1915, Feb Average, Cambodia, KHM
58.5785, 1915, Mar Average, Cambodia, KHM
50.1197, 1915, Apr Average, Cambodia, KHM
167.573, 1915, May Average, Cambodia, KHM
210.527, 1915, Jun Average, Cambodia, KHM
175.71, 1915, Jul Average, Cambodia, KHM
348.698, 1915, Aug Average, Cambodia, KHM
366.423, 1915, Sep Average, Cambodia, KHM
431.5, 1915, Oct Average, Cambodia, KHM
42.967, 1915, Nov Average, Cambodia, KHM
89.8686, 1915, Dec Average, Cambodia, KHM
1.85215, 1916, Jan Average, Cambodia, KHM
15.9404, 1916, Feb Average, Cambodia, KHM
110.882, 1916, Mar Average, Cambodia, KHM
19.3967, 1916, Apr Average, Cambodia, KHM
162.968, 1916, May Average, Cambodia, KHM
317.833, 1916, Jun Average, Cambodia, KHM
281.398, 1916, Jul Average, Cambodia, KHM
232.672, 1916, Aug Average, Cambodia, KHM
356.08, 1916, Sep Average, Cambodia, KHM
251.254, 1916, Oct Average, Cambodia, KHM
80.6424, 1916, Nov Average, Cambodia, KHM
9.69351, 1916, Dec Average, Cambodia, KHM
0.72853, 1917, Jan Average, Cambodia, KHM
0.74567, 1917, Feb Average, Cambodia, KHM
34.6989, 1917, Mar Average, Cambodia, KHM
37.233, 1917, Apr Average, Cambodia, KHM
117.997, 1917, May Average, Cambodia, KHM
343.945, 1917, Jun Average, Cambodia, KHM
228.613, 1917, Jul Average, Cambodia, KHM
304.066, 1917, Aug Average, Cambodia, KHM
460.587, 1917, Sep Average, Cambodia, KHM
437.106, 1917, Oct Average, Cambodia, KHM
228.661, 1917, Nov Average, Cambodia, KHM
