Rainfall - (MM), Year, Statistics, Country, ISO3
83.5453, 1911, Jun Average, Comoros, COM
86.9415, 1911, Jul Average, Comoros, COM
73.9221, 1911, Aug Average, Comoros, COM
22.2665, 1911, Sep Average, Comoros, COM
43.3065, 1911, Oct Average, Comoros, COM
63.0558, 1911, Nov Average, Comoros, COM
160.19, 1911, Dec Average, Comoros, COM
306.604, 1912, Jan Average, Comoros, COM
241.444, 1912, Feb Average, Comoros, COM
213.401, 1912, Mar Average, Comoros, COM
221.936, 1912, Apr Average, Comoros, COM
121.678, 1912, May Average, Comoros, COM
103.172, 1912, Jun Average, Comoros, COM
87.214, 1912, Jul Average, Comoros, COM
108.85, 1912, Aug Average, Comoros, COM
28.7105, 1912, Sep Average, Comoros, COM
46.8298, 1912, Oct Average, Comoros, COM
73.9025, 1912, Nov Average, Comoros, COM
194.978, 1912, Dec Average, Comoros, COM
324.174, 1913, Jan Average, Comoros, COM
221.475, 1913, Feb Average, Comoros, COM
171.247, 1913, Mar Average, Comoros, COM
173.192, 1913, Apr Average, Comoros, COM
109.663, 1913, May Average, Comoros, COM
82.4787, 1913, Jun Average, Comoros, COM
71.6841, 1913, Jul Average, Comoros, COM
128.564, 1913, Aug Average, Comoros, COM
22.8359, 1913, Sep Average, Comoros, COM
38.6724, 1913, Oct Average, Comoros, COM
118.174, 1913, Nov Average, Comoros, COM
219.039, 1913, Dec Average, Comoros, COM
319.461, 1914, Jan Average, Comoros, COM
231.935, 1914, Feb Average, Comoros, COM
258.816, 1914, Mar Average, Comoros, COM
252.332, 1914, Apr Average, Comoros, COM
105.513, 1914, May Average, Comoros, COM
103.291, 1914, Jun Average, Comoros, COM
122.122, 1914, Jul Average, Comoros, COM
168.435, 1914, Aug Average, Comoros, COM
19.0428, 1914, Sep Average, Comoros, COM
42.962, 1914, Oct Average, Comoros, COM
78.2751, 1914, Nov Average, Comoros, COM
133.056, 1914, Dec Average, Comoros, COM
232.786, 1915, Jan Average, Comoros, COM
313.755, 1915, Feb Average, Comoros, COM
225.218, 1915, Mar Average, Comoros, COM
192.822, 1915, Apr Average, Comoros, COM
153.578, 1915, May Average, Comoros, COM
111.958, 1915, Jun Average, Comoros, COM
67.1562, 1915, Jul Average, Comoros, COM
63.571, 1915, Aug Average, Comoros, COM
22.8359, 1915, Sep Average, Comoros, COM
36.5229, 1915, Oct Average, Comoros, COM
57.8994, 1915, Nov Average, Comoros, COM
192.251, 1915, Dec Average, Comoros, COM
293.649, 1916, Jan Average, Comoros, COM
322.294, 1916, Feb Average, Comoros, COM
213.343, 1916, Mar Average, Comoros, COM
388.899, 1916, Apr Average, Comoros, COM
504.215, 1916, May Average, Comoros, COM
88.989, 1916, Jun Average, Comoros, COM
110.744, 1916, Jul Average, Comoros, COM
164.867, 1916, Aug Average, Comoros, COM
70.3637, 1916, Sep Average, Comoros, COM
4.30287, 1916, Oct Average, Comoros, COM
204.898, 1916, Nov Average, Comoros, COM
363.056, 1916, Dec Average, Comoros, COM
248.573, 1917, Jan Average, Comoros, COM
269.097, 1917, Feb Average, Comoros, COM
251.962, 1917, Mar Average, Comoros, COM
176.376, 1917, Apr Average, Comoros, COM
180.334, 1917, May Average, Comoros, COM
109.944, 1917, Jun Average, Comoros, COM
78.1582, 1917, Jul Average, Comoros, COM
74.4936, 1917, Aug Average, Comoros, COM
29.719, 1917, Sep Average, Comoros, COM
73.8886, 1917, Oct Average, Comoros, COM
59.8205, 1917, Nov Average, Comoros, COM
202.887, 1917, Dec Average, Comoros, COM
282.907, 1918, Jan Average, Comoros, COM
293.758, 1918, Feb Average, Comoros, COM
224.448, 1918, Mar Average, Comoros, COM
224.487, 1918, Apr Average, Comoros, COM
121.678, 1918, May Average, Comoros, COM
103.172, 1918, Jun Average, Comoros, COM
87.214, 1918, Jul Average, Comoros, COM
87.1809, 1918, Aug Average, Comoros, COM
24.4048, 1918, Sep Average, Comoros, COM
46.8298, 1918, Oct Average, Comoros, COM
75.1105, 1918, Nov Average, Comoros, COM
160.282, 1918, Dec Average, Comoros, COM
225.723, 1919, Jan Average, Comoros, COM
219.87, 1919, Feb Average, Comoros, COM
265.317, 1919, Mar Average, Comoros, COM
218.181, 1919, Apr Average, Comoros, COM
106.545, 1919, May Average, Comoros, COM
79.1423, 1919, Jun Average, Comoros, COM
67.8115, 1919, Jul Average, Comoros, COM
71.3757, 1919, Aug Average, Comoros, COM
22.8359, 1919, Sep Average, Comoros, COM
69.374, 1919, Oct Average, Comoros, COM
76.6949, 1919, Nov Average, Comoros, COM
163.15, 1919, Dec Average, Comoros, COM
264.225, 1920, Jan Average, Comoros, COM
222.173, 1920, Feb Average, Comoros, COM
249.121, 1920, Mar Average, Comoros, COM
219.44, 1920, Apr Average, Comoros, COM
132.687, 1920, May Average, Comoros, COM
103.172, 1920, Jun Average, Comoros, COM
106.941, 1920, Jul Average, Comoros, COM
72.4481, 1920, Aug Average, Comoros, COM
