Temperature - (Celsius), Year, Statistics, Country, ISO3
-3.805, 1901, Jan Average, Estonia, EST
-8.6483, 1901, Feb Average, Estonia, EST
-4.0331, 1901, Mar Average, Estonia, EST
3.97734, 1901, Apr Average, Estonia, EST
10.2486, 1901, May Average, Estonia, EST
16.2814, 1901, Jun Average, Estonia, EST
19.4935, 1901, Jul Average, Estonia, EST
17.7712, 1901, Aug Average, Estonia, EST
12.2826, 1901, Sep Average, Estonia, EST
8.32838, 1901, Oct Average, Estonia, EST
-1.4952, 1901, Nov Average, Estonia, EST
-6.6419, 1901, Dec Average, Estonia, EST
-5.3917, 1902, Jan Average, Estonia, EST
-6.8333, 1902, Feb Average, Estonia, EST
-3.6708, 1902, Mar Average, Estonia, EST
0.33311, 1902, Apr Average, Estonia, EST
7.74391, 1902, May Average, Estonia, EST
12.3188, 1902, Jun Average, Estonia, EST
13.8907, 1902, Jul Average, Estonia, EST
13.4289, 1902, Aug Average, Estonia, EST
9.68302, 1902, Sep Average, Estonia, EST
3.47064, 1902, Oct Average, Estonia, EST
-1.5473, 1902, Nov Average, Estonia, EST
-7.7401, 1902, Dec Average, Estonia, EST
-4.8257, 1903, Jan Average, Estonia, EST
-1.8921, 1903, Feb Average, Estonia, EST
1.44582, 1903, Mar Average, Estonia, EST
4.9262, 1903, Apr Average, Estonia, EST
10.6274, 1903, May Average, Estonia, EST
15.4185, 1903, Jun Average, Estonia, EST
16.0911, 1903, Jul Average, Estonia, EST
14.2395, 1903, Aug Average, Estonia, EST
12.0621, 1903, Sep Average, Estonia, EST
2.93086, 1903, Oct Average, Estonia, EST
1.43727, 1903, Nov Average, Estonia, EST
-2.4524, 1903, Dec Average, Estonia, EST
-2.7612, 1904, Jan Average, Estonia, EST
-6.5545, 1904, Feb Average, Estonia, EST
-4.2815, 1904, Mar Average, Estonia, EST
3.73593, 1904, Apr Average, Estonia, EST
7.3995, 1904, May Average, Estonia, EST
11.9333, 1904, Jun Average, Estonia, EST
14.082, 1904, Jul Average, Estonia, EST
14.2579, 1904, Aug Average, Estonia, EST
10.6941, 1904, Sep Average, Estonia, EST
6.42537, 1904, Oct Average, Estonia, EST
-1.1012, 1904, Nov Average, Estonia, EST
-4.2642, 1904, Dec Average, Estonia, EST
-7.5699, 1905, Jan Average, Estonia, EST
-3.7454, 1905, Feb Average, Estonia, EST
-1.054, 1905, Mar Average, Estonia, EST
2.52429, 1905, Apr Average, Estonia, EST
10.6253, 1905, May Average, Estonia, EST
16.5955, 1905, Jun Average, Estonia, EST
16.5008, 1905, Jul Average, Estonia, EST
14.9889, 1905, Aug Average, Estonia, EST
10.4348, 1905, Sep Average, Estonia, EST
4.12636, 1905, Oct Average, Estonia, EST
0.89624, 1905, Nov Average, Estonia, EST
-2.3773, 1905, Dec Average, Estonia, EST
-3.3905, 1906, Jan Average, Estonia, EST
-3.2326, 1906, Feb Average, Estonia, EST
-3.2981, 1906, Mar Average, Estonia, EST
5.31593, 1906, Apr Average, Estonia, EST
13.8513, 1906, May Average, Estonia, EST
14.8605, 1906, Jun Average, Estonia, EST
17.7191, 1906, Jul Average, Estonia, EST
14.3981, 1906, Aug Average, Estonia, EST
9.43737, 1906, Sep Average, Estonia, EST
5.38101, 1906, Oct Average, Estonia, EST
1.98336, 1906, Nov Average, Estonia, EST
-4.0963, 1906, Dec Average, Estonia, EST
-9.0891, 1907, Jan Average, Estonia, EST
-5.7653, 1907, Feb Average, Estonia, EST
-2.1755, 1907, Mar Average, Estonia, EST
2.90835, 1907, Apr Average, Estonia, EST
7.96012, 1907, May Average, Estonia, EST
13.7215, 1907, Jun Average, Estonia, EST
16.1491, 1907, Jul Average, Estonia, EST
13.1885, 1907, Aug Average, Estonia, EST
10.1104, 1907, Sep Average, Estonia, EST
9.16748, 1907, Oct Average, Estonia, EST
0.16093, 1907, Nov Average, Estonia, EST
-10.468, 1907, Dec Average, Estonia, EST
-5.4749, 1908, Jan Average, Estonia, EST
-4.2692, 1908, Feb Average, Estonia, EST
-3.8376, 1908, Mar Average, Estonia, EST
3.55504, 1908, Apr Average, Estonia, EST
8.33443, 1908, May Average, Estonia, EST
13.3713, 1908, Jun Average, Estonia, EST
16.2445, 1908, Jul Average, Estonia, EST
15.6601, 1908, Aug Average, Estonia, EST
10.2076, 1908, Sep Average, Estonia, EST
5.7005, 1908, Oct Average, Estonia, EST
-2.3962, 1908, Nov Average, Estonia, EST
-3.5354, 1908, Dec Average, Estonia, EST
-3.7682, 1909, Jan Average, Estonia, EST
-9.3495, 1909, Feb Average, Estonia, EST
-3.2694, 1909, Mar Average, Estonia, EST
0.99859, 1909, Apr Average, Estonia, EST
5.9619, 1909, May Average, Estonia, EST
13.7018, 1909, Jun Average, Estonia, EST
15.1746, 1909, Jul Average, Estonia, EST
14.9442, 1909, Aug Average, Estonia, EST
12.3769, 1909, Sep Average, Estonia, EST
9.40931, 1909, Oct Average, Estonia, EST
-1.9637, 1909, Nov Average, Estonia, EST
-1.8801, 1909, Dec Average, Estonia, EST
-3.6384, 1910, Jan Average, Estonia, EST
-1.5122, 1910, Feb Average, Estonia, EST
0.42364, 1910, Mar Average, Estonia, EST
5.79043, 1910, Apr Average, Estonia, EST
11.6503, 1910, May Average, Estonia, EST
14.8992, 1910, Jun Average, Estonia, EST
16.2378, 1910, Jul Average, Estonia, EST
14.1251, 1910, Aug Average, Estonia, EST
11.9438, 1910, Sep Average, Estonia, EST
4.96594, 1910, Oct Average, Estonia, EST
-0.7363, 1910, Nov Average, Estonia, EST
-0.8726, 1910, Dec Average, Estonia, EST
