Temperature - (Celsius), Year, Statistics, Country, ISO3
19.6552, 1901, Jan Average, Peru, PER
20.2573, 1901, Feb Average, Peru, PER
19.6655, 1901, Mar Average, Peru, PER
19.6025, 1901, Apr Average, Peru, PER
19.4515, 1901, May Average, Peru, PER
18.4421, 1901, Jun Average, Peru, PER
17.8968, 1901, Jul Average, Peru, PER
18.9441, 1901, Aug Average, Peru, PER
19.179, 1901, Sep Average, Peru, PER
19.1052, 1901, Oct Average, Peru, PER
19.0399, 1901, Nov Average, Peru, PER
19.2827, 1901, Dec Average, Peru, PER
19.469, 1902, Jan Average, Peru, PER
19.5532, 1902, Feb Average, Peru, PER
19.7303, 1902, Mar Average, Peru, PER
19.5535, 1902, Apr Average, Peru, PER
19.4531, 1902, May Average, Peru, PER
18.2526, 1902, Jun Average, Peru, PER
18.4623, 1902, Jul Average, Peru, PER
18.5509, 1902, Aug Average, Peru, PER
19.1903, 1902, Sep Average, Peru, PER
19.0384, 1902, Oct Average, Peru, PER
19.4782, 1902, Nov Average, Peru, PER
19.6657, 1902, Dec Average, Peru, PER
19.9132, 1903, Jan Average, Peru, PER
20.8971, 1903, Feb Average, Peru, PER
19.7831, 1903, Mar Average, Peru, PER
19.0338, 1903, Apr Average, Peru, PER
18.6847, 1903, May Average, Peru, PER
17.9924, 1903, Jun Average, Peru, PER
17.8315, 1903, Jul Average, Peru, PER
18.1202, 1903, Aug Average, Peru, PER
19.0067, 1903, Sep Average, Peru, PER
18.653, 1903, Oct Average, Peru, PER
18.6567, 1903, Nov Average, Peru, PER
18.4562, 1903, Dec Average, Peru, PER
18.8981, 1904, Jan Average, Peru, PER
19.245, 1904, Feb Average, Peru, PER
19.0295, 1904, Mar Average, Peru, PER
18.9783, 1904, Apr Average, Peru, PER
18.4976, 1904, May Average, Peru, PER
18.4335, 1904, Jun Average, Peru, PER
17.5837, 1904, Jul Average, Peru, PER
18.502, 1904, Aug Average, Peru, PER
18.7514, 1904, Sep Average, Peru, PER
18.6579, 1904, Oct Average, Peru, PER
19.3557, 1904, Nov Average, Peru, PER
19.2774, 1904, Dec Average, Peru, PER
19.4663, 1905, Jan Average, Peru, PER
20.2532, 1905, Feb Average, Peru, PER
19.2229, 1905, Mar Average, Peru, PER
19.4131, 1905, Apr Average, Peru, PER
19.1928, 1905, May Average, Peru, PER
18.819, 1905, Jun Average, Peru, PER
18.2091, 1905, Jul Average, Peru, PER
18.5021, 1905, Aug Average, Peru, PER
18.7491, 1905, Sep Average, Peru, PER
19.1715, 1905, Oct Average, Peru, PER
19.3565, 1905, Nov Average, Peru, PER
19.0936, 1905, Dec Average, Peru, PER
19.5915, 1906, Jan Average, Peru, PER
20.0728, 1906, Feb Average, Peru, PER
19.6704, 1906, Mar Average, Peru, PER
19.6801, 1906, Apr Average, Peru, PER
19.0739, 1906, May Average, Peru, PER
17.8533, 1906, Jun Average, Peru, PER
17.8311, 1906, Jul Average, Peru, PER
18.3121, 1906, Aug Average, Peru, PER
19.0634, 1906, Sep Average, Peru, PER
18.4088, 1906, Oct Average, Peru, PER
19.3547, 1906, Nov Average, Peru, PER
18.6508, 1906, Dec Average, Peru, PER
19.2147, 1907, Jan Average, Peru, PER
19.0575, 1907, Feb Average, Peru, PER
19.86, 1907, Mar Average, Peru, PER
18.9742, 1907, Apr Average, Peru, PER
18.997, 1907, May Average, Peru, PER
18.3018, 1907, Jun Average, Peru, PER
17.6394, 1907, Jul Average, Peru, PER
18.3662, 1907, Aug Average, Peru, PER
18.9998, 1907, Sep Average, Peru, PER
18.7839, 1907, Oct Average, Peru, PER
19.2951, 1907, Nov Average, Peru, PER
19.4748, 1907, Dec Average, Peru, PER
19.7226, 1908, Jan Average, Peru, PER
19.6223, 1908, Feb Average, Peru, PER
19.7289, 1908, Mar Average, Peru, PER
19.4752, 1908, Apr Average, Peru, PER
19.252, 1908, May Average, Peru, PER
18.6906, 1908, Jun Average, Peru, PER
17.6422, 1908, Jul Average, Peru, PER
18.0515, 1908, Aug Average, Peru, PER
18.5544, 1908, Sep Average, Peru, PER
18.2124, 1908, Oct Average, Peru, PER
18.8516, 1908, Nov Average, Peru, PER
19.0285, 1908, Dec Average, Peru, PER
19.1549, 1909, Jan Average, Peru, PER
19.3055, 1909, Feb Average, Peru, PER
19.6581, 1909, Mar Average, Peru, PER
18.8497, 1909, Apr Average, Peru, PER
19.1404, 1909, May Average, Peru, PER
17.5424, 1909, Jun Average, Peru, PER
17.5097, 1909, Jul Average, Peru, PER
17.9344, 1909, Aug Average, Peru, PER
18.9391, 1909, Sep Average, Peru, PER
18.7841, 1909, Oct Average, Peru, PER
18.8516, 1909, Nov Average, Peru, PER
18.9017, 1909, Dec Average, Peru, PER
19.6003, 1910, Jan Average, Peru, PER
19.8968, 1910, Feb Average, Peru, PER
19.6958, 1910, Mar Average, Peru, PER
18.8, 1910, Apr Average, Peru, PER
17.9616, 1910, May Average, Peru, PER
16.961, 1910, Jun Average, Peru, PER
16.772, 1910, Jul Average, Peru, PER
17.3731, 1910, Aug Average, Peru, PER
17.5762, 1910, Sep Average, Peru, PER
17.8996, 1910, Oct Average, Peru, PER
18.796, 1910, Nov Average, Peru, PER
18.5397, 1910, Dec Average, Peru, PER
19.4077, 1911, Jan Average, Peru, PER
19.8059, 1911, Feb Average, Peru, PER
18.6685, 1911, Mar Average, Peru, PER
18.7487, 1911, Apr Average, Peru, PER
18.1425, 1911, May Average, Peru, PER
18.0022, 1911, Jun Average, Peru, PER
17.7247, 1911, Jul Average, Peru, PER
18.3845, 1911, Aug Average, Peru, PER
18.5265, 1911, Sep Average, Peru, PER
19.125, 1911, Oct Average, Peru, PER
19.915, 1911, Nov Average, Peru, PER
20.5039, 1911, Dec Average, Peru, PER
21.244, 1912, Jan Average, Peru, PER
21.4665, 1912, Feb Average, Peru, PER
21.3434, 1912, Mar Average, Peru, PER
20.8367, 1912, Apr Average, Peru, PER
18.8171, 1912, May Average, Peru, PER
17.5263, 1912, Jun Average, Peru, PER
17.0829, 1912, Jul Average, Peru, PER
17.7901, 1912, Aug Average, Peru, PER
18.8946, 1912, Sep Average, Peru, PER
19.2583, 1912, Oct Average, Peru, PER
18.7859, 1912, Nov Average, Peru, PER
19.6835, 1912, Dec Average, Peru, PER
20.4663, 1913, Jan Average, Peru, PER
20.0041, 1913, Feb Average, Peru, PER
20.3145, 1913, Mar Average, Peru, PER
19.5779, 1913, Apr Average, Peru, PER
18.5923, 1913, May Average, Peru, PER
17.681, 1913, Jun Average, Peru, PER
18.0673, 1913, Jul Average, Peru, PER
18.8059, 1913, Aug Average, Peru, PER
19.1369, 1913, Sep Average, Peru, PER
20.4501, 1913, Oct Average, Peru, PER
20.8632, 1913, Nov Average, Peru, PER
20.2748, 1913, Dec Average, Peru, PER
20.79, 1914, Jan Average, Peru, PER
20.9747, 1914, Feb Average, Peru, PER
20.346, 1914, Mar Average, Peru, PER
19.6739, 1914, Apr Average, Peru, PER
18.6555, 1914, May Average, Peru, PER
17.6723, 1914, Jun Average, Peru, PER
17.741, 1914, Jul Average, Peru, PER
18.7519, 1914, Aug Average, Peru, PER
18.8961, 1914, Sep Average, Peru, PER
19.3031, 1914, Oct Average, Peru, PER
19.4978, 1914, Nov Average, Peru, PER
20.5978, 1914, Dec Average, Peru, PER
21.2648, 1915, Jan Average, Peru, PER
21.9371, 1915, Feb Average, Peru, PER
20.9954, 1915, Mar Average, Peru, PER
20.8866, 1915, Apr Average, Peru, PER
19.5196, 1915, May Average, Peru, PER
17.9621, 1915, Jun Average, Peru, PER
18.2325, 1915, Jul Average, Peru, PER
18.7905, 1915, Aug Average, Peru, PER
18.4703, 1915, Sep Average, Peru, PER
18.7666, 1915, Oct Average, Peru, PER
18.8851, 1915, Nov Average, Peru, PER
20.0077, 1915, Dec Average, Peru, PER
20.0949, 1916, Jan Average, Peru, PER
20.5173, 1916, Feb Average, Peru, PER
20.1793, 1916, Mar Average, Peru, PER
20.4106, 1916, Apr Average, Peru, PER
18.8734, 1916, May Average, Peru, PER
16.4295, 1916, Jun Average, Peru, PER
16.0369, 1916, Jul Average, Peru, PER
16.9904, 1916, Aug Average, Peru, PER
18.8875, 1916, Sep Average, Peru, PER
18.2541, 1916, Oct Average, Peru, PER
17.928, 1916, Nov Average, Peru, PER
19.818, 1916, Dec Average, Peru, PER
20.1308, 1917, Jan Average, Peru, PER
20.5027, 1917, Feb Average, Peru, PER
20.677, 1917, Mar Average, Peru, PER
20.2911, 1917, Apr Average, Peru, PER
19.3857, 1917, May Average, Peru, PER
18.6917, 1917, Jun Average, Peru, PER
17.4091, 1917, Jul Average, Peru, PER
17.9542, 1917, Aug Average, Peru, PER
18.1843, 1917, Sep Average, Peru, PER
18.3716, 1917, Oct Average, Peru, PER
19.6092, 1917, Nov Average, Peru, PER
18.6222, 1917, Dec Average, Peru, PER
19.7949, 1918, Jan Average, Peru, PER
19.658, 1918, Feb Average, Peru, PER
19.9794, 1918, Mar Average, Peru, PER
19.5819, 1918, Apr Average, Peru, PER
16.8993, 1918, May Average, Peru, PER
20.1999, 1918, Jun Average, Peru, PER
19.3589, 1918, Jul Average, Peru, PER
20.5565, 1918, Aug Average, Peru, PER
19.3474, 1918, Sep Average, Peru, PER
19.0814, 1918, Oct Average, Peru, PER
19.6293, 1918, Nov Average, Peru, PER
20.189, 1918, Dec Average, Peru, PER
21.0449, 1919, Jan Average, Peru, PER
21.5257, 1919, Feb Average, Peru, PER
20.3702, 1919, Mar Average, Peru, PER
20.4815, 1919, Apr Average, Peru, PER
20.17, 1919, May Average, Peru, PER
17.5402, 1919, Jun Average, Peru, PER
17.1318, 1919, Jul Average, Peru, PER
17.9504, 1919, Aug Average, Peru, PER
19.073, 1919, Sep Average, Peru, PER
19.0586, 1919, Oct Average, Peru, PER
19.5329, 1919, Nov Average, Peru, PER
19.5131, 1919, Dec Average, Peru, PER
20.0974, 1920, Jan Average, Peru, PER
20.315, 1920, Feb Average, Peru, PER
20.2424, 1920, Mar Average, Peru, PER
19.464, 1920, Apr Average, Peru, PER
18.1495, 1920, May Average, Peru, PER
16.9887, 1920, Jun Average, Peru, PER
16.4005, 1920, Jul Average, Peru, PER
17.6639, 1920, Aug Average, Peru, PER
18.536, 1920, Sep Average, Peru, PER
19.2563, 1920, Oct Average, Peru, PER
19.432, 1920, Nov Average, Peru, PER
18.9811, 1920, Dec Average, Peru, PER
19.2894, 1921, Jan Average, Peru, PER
19.4054, 1921, Feb Average, Peru, PER
19.5913, 1921, Mar Average, Peru, PER
18.9666, 1921, Apr Average, Peru, PER
18.9024, 1921, May Average, Peru, PER
15.8163, 1921, Jun Average, Peru, PER
15.5343, 1921, Jul Average, Peru, PER
17.5178, 1921, Aug Average, Peru, PER
17.8097, 1921, Sep Average, Peru, PER
18.1982, 1921, Oct Average, Peru, PER
19.3948, 1921, Nov Average, Peru, PER
19.5104, 1921, Dec Average, Peru, PER
20.3764, 1922, Jan Average, Peru, PER
20.6478, 1922, Feb Average, Peru, PER
20.2807, 1922, Mar Average, Peru, PER
20.1199, 1922, Apr Average, Peru, PER
19.2523, 1922, May Average, Peru, PER
18.4323, 1922, Jun Average, Peru, PER
18.469, 1922, Jul Average, Peru, PER
18.3728, 1922, Aug Average, Peru, PER
19.4092, 1922, Sep Average, Peru, PER
19.031, 1922, Oct Average, Peru, PER
19.7831, 1922, Nov Average, Peru, PER
19.7144, 1922, Dec Average, Peru, PER
19.8608, 1923, Jan Average, Peru, PER
20.3637, 1923, Feb Average, Peru, PER
20.3861, 1923, Mar Average, Peru, PER
19.5515, 1923, Apr Average, Peru, PER
19.1492, 1923, May Average, Peru, PER
18.5529, 1923, Jun Average, Peru, PER
18.1239, 1923, Jul Average, Peru, PER
18.7366, 1923, Aug Average, Peru, PER
19.8179, 1923, Sep Average, Peru, PER
19.2301, 1923, Oct Average, Peru, PER
20.1275, 1923, Nov Average, Peru, PER
19.8506, 1923, Dec Average, Peru, PER
21.1832, 1924, Jan Average, Peru, PER
20.6213, 1924, Feb Average, Peru, PER
20.2069, 1924, Mar Average, Peru, PER
20.1561, 1924, Apr Average, Peru, PER
19.504, 1924, May Average, Peru, PER
18.4687, 1924, Jun Average, Peru, PER
17.931, 1924, Jul Average, Peru, PER
18.4728, 1924, Aug Average, Peru, PER
18.9591, 1924, Sep Average, Peru, PER
18.9881, 1924, Oct Average, Peru, PER
19.6013, 1924, Nov Average, Peru, PER
19.7072, 1924, Dec Average, Peru, PER
19.5323, 1925, Jan Average, Peru, PER
19.4711, 1925, Feb Average, Peru, PER
19.5077, 1925, Mar Average, Peru, PER
19.7229, 1925, Apr Average, Peru, PER
19.7965, 1925, May Average, Peru, PER
18.3557, 1925, Jun Average, Peru, PER
17.8302, 1925, Jul Average, Peru, PER
19.1921, 1925, Aug Average, Peru, PER
19.54, 1925, Sep Average, Peru, PER
20.1006, 1925, Oct Average, Peru, PER
20.1056, 1925, Nov Average, Peru, PER
20.5956, 1925, Dec Average, Peru, PER
21.2762, 1926, Jan Average, Peru, PER
21.1273, 1926, Feb Average, Peru, PER
20.4426, 1926, Mar Average, Peru, PER
21.1415, 1926, Apr Average, Peru, PER
19.623, 1926, May Average, Peru, PER
19.2393, 1926, Jun Average, Peru, PER
18.1016, 1926, Jul Average, Peru, PER
18.9574, 1926, Aug Average, Peru, PER
19.8585, 1926, Sep Average, Peru, PER
20.72, 1926, Oct Average, Peru, PER
21.2364, 1926, Nov Average, Peru, PER
20.8121, 1926, Dec Average, Peru, PER
20.7526, 1927, Jan Average, Peru, PER
20.6835, 1927, Feb Average, Peru, PER
20.725, 1927, Mar Average, Peru, PER
20.1646, 1927, Apr Average, Peru, PER
19.2771, 1927, May Average, Peru, PER
18.5537, 1927, Jun Average, Peru, PER
17.7611, 1927, Jul Average, Peru, PER
18.9441, 1927, Aug Average, Peru, PER
20.1064, 1927, Sep Average, Peru, PER
20.6864, 1927, Oct Average, Peru, PER
21.1757, 1927, Nov Average, Peru, PER
21.3855, 1927, Dec Average, Peru, PER
21.0699, 1928, Jan Average, Peru, PER
21.506, 1928, Feb Average, Peru, PER
20.1512, 1928, Mar Average, Peru, PER
20.5459, 1928, Apr Average, Peru, PER
20.1077, 1928, May Average, Peru, PER
18.7231, 1928, Jun Average, Peru, PER
17.9653, 1928, Jul Average, Peru, PER
18.9243, 1928, Aug Average, Peru, PER
19.823, 1928, Sep Average, Peru, PER
19.9338, 1928, Oct Average, Peru, PER
21.2051, 1928, Nov Average, Peru, PER
20.8719, 1928, Dec Average, Peru, PER
21.3006, 1929, Jan Average, Peru, PER
21.0218, 1929, Feb Average, Peru, PER
20.5918, 1929, Mar Average, Peru, PER
20.794, 1929, Apr Average, Peru, PER
