Rainfall - (MM), Year, Statistics, Country, ISO3
200.641, 1901, Jan Average, Sao Tome and Principe, STP
136.239, 1901, Feb Average, Sao Tome and Principe, STP
337.073, 1901, Mar Average, Sao Tome and Principe, STP
321.52, 1901, Apr Average, Sao Tome and Principe, STP
217.08, 1901, May Average, Sao Tome and Principe, STP
296.322, 1901, Jun Average, Sao Tome and Principe, STP
28.7172, 1901, Jul Average, Sao Tome and Principe, STP
12.0143, 1901, Aug Average, Sao Tome and Principe, STP
126.811, 1901, Sep Average, Sao Tome and Principe, STP
329.688, 1901, Oct Average, Sao Tome and Principe, STP
153.029, 1901, Nov Average, Sao Tome and Principe, STP
151.778, 1901, Dec Average, Sao Tome and Principe, STP
251.143, 1902, Jan Average, Sao Tome and Principe, STP
146.416, 1902, Feb Average, Sao Tome and Principe, STP
179.376, 1902, Mar Average, Sao Tome and Principe, STP
240.876, 1902, Apr Average, Sao Tome and Principe, STP
337.596, 1902, May Average, Sao Tome and Principe, STP
48.8702, 1902, Jun Average, Sao Tome and Principe, STP
48.1602, 1902, Jul Average, Sao Tome and Principe, STP
208.787, 1902, Aug Average, Sao Tome and Principe, STP
162.506, 1902, Sep Average, Sao Tome and Principe, STP
300.738, 1902, Oct Average, Sao Tome and Principe, STP
209.45, 1902, Nov Average, Sao Tome and Principe, STP
203.291, 1902, Dec Average, Sao Tome and Principe, STP
130.944, 1903, Jan Average, Sao Tome and Principe, STP
172.589, 1903, Feb Average, Sao Tome and Principe, STP
201.649, 1903, Mar Average, Sao Tome and Principe, STP
245.575, 1903, Apr Average, Sao Tome and Principe, STP
147.271, 1903, May Average, Sao Tome and Principe, STP
13.2639, 1903, Jun Average, Sao Tome and Principe, STP
135.589, 1903, Jul Average, Sao Tome and Principe, STP
152.775, 1903, Aug Average, Sao Tome and Principe, STP
159.123, 1903, Sep Average, Sao Tome and Principe, STP
343.628, 1903, Oct Average, Sao Tome and Principe, STP
151.018, 1903, Nov Average, Sao Tome and Principe, STP
220.728, 1903, Dec Average, Sao Tome and Principe, STP
141.496, 1904, Jan Average, Sao Tome and Principe, STP
82.7879, 1904, Feb Average, Sao Tome and Principe, STP
250.41, 1904, Mar Average, Sao Tome and Principe, STP
201.903, 1904, Apr Average, Sao Tome and Principe, STP
286.056, 1904, May Average, Sao Tome and Principe, STP
118.1, 1904, Jun Average, Sao Tome and Principe, STP
76.5707, 1904, Jul Average, Sao Tome and Principe, STP
71.1838, 1904, Aug Average, Sao Tome and Principe, STP
60.6769, 1904, Sep Average, Sao Tome and Principe, STP
262.922, 1904, Oct Average, Sao Tome and Principe, STP
245.682, 1904, Nov Average, Sao Tome and Principe, STP
162.48, 1904, Dec Average, Sao Tome and Principe, STP
203.923, 1905, Jan Average, Sao Tome and Principe, STP
175.222, 1905, Feb Average, Sao Tome and Principe, STP
